index,Unnamed: 0,itemid,hasbird,filename,primary_label,filepath,frames,sr,duration,fold,0,1,preds
3182,3182,126838,0,126838.wav,nocall,../input/nocall/126838.wav.npy,441000,44100,10.0,0,0.7240299,0.27597013,0
3187,3187,3177,0,3177.wav,nocall,../input/nocall/3177.wav.npy,441000,44100,10.0,0,0.71762544,0.28237456,0
3190,3190,51681,0,51681.wav,nocall,../input/nocall/51681.wav.npy,441000,44100,10.0,0,0.71039015,0.28960988,0
3191,3191,114625,0,114625.wav,nocall,../input/nocall/114625.wav.npy,441000,44100,10.0,0,0.7112125,0.28878748,0
3192,3192,57051,0,57051.wav,nocall,../input/nocall/57051.wav.npy,441000,44100,10.0,0,0.6955332,0.3044668,0
3194,3194,127293,0,127293.wav,nocall,../input/nocall/127293.wav.npy,441000,44100,10.0,0,0.7235902,0.2764098,0
3195,3195,11687,0,11687.wav,nocall,../input/nocall/11687.wav.npy,441000,44100,10.0,0,0.72202796,0.27797207,0
3197,3197,57960,1,57960.wav,bird,../input/bird/57960.wav.npy,441000,44100,10.0,0,0.3899821,0.61001784,1
3198,3198,93344,0,93344.wav,nocall,../input/nocall/93344.wav.npy,441000,44100,10.0,0,0.7235348,0.27646518,0
3212,3212,108762,1,108762.wav,bird,../input/bird/108762.wav.npy,441000,44100,10.0,0,0.29772764,0.70227236,1
3221,3221,48397,1,48397.wav,bird,../input/bird/48397.wav.npy,441000,44100,10.0,0,0.70408064,0.29591942,0
3223,3223,38112,0,38112.wav,nocall,../input/nocall/38112.wav.npy,441000,44100,10.0,0,0.71979237,0.2802076,0
3224,3224,58365,0,58365.wav,nocall,../input/nocall/58365.wav.npy,441000,44100,10.0,0,0.70726734,0.2927327,0
3225,3225,41313,0,41313.wav,nocall,../input/nocall/41313.wav.npy,441000,44100,10.0,0,0.72138435,0.27861568,0
3229,3229,24023,0,24023.wav,nocall,../input/nocall/24023.wav.npy,441000,44100,10.0,0,0.7248117,0.2751883,0
3232,3232,159329,1,159329.wav,bird,../input/bird/159329.wav.npy,441000,44100,10.0,0,0.667589,0.33241096,0
3240,3240,175528,0,175528.wav,nocall,../input/nocall/175528.wav.npy,441000,44100,10.0,0,0.72103727,0.2789627,0
3254,3254,117498,1,117498.wav,bird,../input/bird/117498.wav.npy,441000,44100,10.0,0,0.34352815,0.6564718,1
3255,3255,88568,0,88568.wav,nocall,../input/nocall/88568.wav.npy,441000,44100,10.0,0,0.69527644,0.3047236,0
3261,3261,94407,0,94407.wav,nocall,../input/nocall/94407.wav.npy,441000,44100,10.0,0,0.7252176,0.27478236,0
3283,3283,54488,1,54488.wav,bird,../input/bird/54488.wav.npy,441000,44100,10.0,0,0.29517856,0.70482147,1
3285,3285,34266,0,34266.wav,nocall,../input/nocall/34266.wav.npy,441000,44100,10.0,0,0.71841186,0.28158808,0
3287,3287,23025,0,23025.wav,nocall,../input/nocall/23025.wav.npy,441000,44100,10.0,0,0.7249581,0.27504185,0
3295,3295,130586,0,130586.wav,nocall,../input/nocall/130586.wav.npy,441000,44100,10.0,0,0.31981972,0.6801803,1
3309,3309,50852,0,50852.wav,nocall,../input/nocall/50852.wav.npy,441000,44100,10.0,0,0.68969166,0.3103083,0
3316,3316,157828,0,157828.wav,nocall,../input/nocall/157828.wav.npy,441000,44100,10.0,0,0.67756504,0.32243496,0
3319,3319,169924,0,169924.wav,nocall,../input/nocall/169924.wav.npy,441000,44100,10.0,0,0.70238626,0.29761374,0
3320,3320,75099,0,75099.wav,nocall,../input/nocall/75099.wav.npy,441000,44100,10.0,0,0.6260327,0.3739673,0
3329,3329,169038,1,169038.wav,bird,../input/bird/169038.wav.npy,441000,44100,10.0,0,0.3802629,0.61973715,1
3330,3330,38389,0,38389.wav,nocall,../input/nocall/38389.wav.npy,441000,44100,10.0,0,0.72038513,0.27961484,0
3331,3331,64173,0,64173.wav,nocall,../input/nocall/64173.wav.npy,441000,44100,10.0,0,0.72464424,0.27535576,0
3335,3335,45986,0,45986.wav,nocall,../input/nocall/45986.wav.npy,441000,44100,10.0,0,0.7250211,0.27497888,0
3345,3345,155120,0,155120.wav,nocall,../input/nocall/155120.wav.npy,441000,44100,10.0,0,0.7004474,0.29955265,0
3347,3347,58405,0,58405.wav,nocall,../input/nocall/58405.wav.npy,441000,44100,10.0,0,0.72388303,0.27611694,0
3357,3357,149341,0,149341.wav,nocall,../input/nocall/149341.wav.npy,441000,44100,10.0,0,0.71826667,0.28173327,0
3361,3361,26905,0,26905.wav,nocall,../input/nocall/26905.wav.npy,441000,44100,10.0,0,0.68568474,0.31431523,0
3374,3374,189852,1,189852.wav,bird,../input/bird/189852.wav.npy,441000,44100,10.0,0,0.724745,0.27525502,0
3380,3380,105274,0,105274.wav,nocall,../input/nocall/105274.wav.npy,441000,44100,10.0,0,0.7235669,0.27643317,0
3394,3394,44110,1,44110.wav,bird,../input/bird/44110.wav.npy,441000,44100,10.0,0,0.30824625,0.6917537,1
3395,3395,138465,0,138465.wav,nocall,../input/nocall/138465.wav.npy,441000,44100,10.0,0,0.72531927,0.27468073,0
3401,3401,164172,1,164172.wav,bird,../input/bird/164172.wav.npy,441000,44100,10.0,0,0.60831875,0.39168125,0
3402,3402,36044,0,36044.wav,nocall,../input/nocall/36044.wav.npy,441000,44100,10.0,0,0.72029334,0.27970672,0
3408,3408,157714,0,157714.wav,nocall,../input/nocall/157714.wav.npy,441000,44100,10.0,0,0.7250248,0.2749752,0
3427,3427,86638,0,86638.wav,nocall,../input/nocall/86638.wav.npy,441000,44100,10.0,0,0.7097314,0.29026857,0
3429,3429,51691,1,51691.wav,bird,../input/bird/51691.wav.npy,441000,44100,10.0,0,0.28201804,0.71798193,1
3437,3437,82267,0,82267.wav,nocall,../input/nocall/82267.wav.npy,441000,44100,10.0,0,0.7187583,0.2812417,0
3447,3447,20714,0,20714.wav,nocall,../input/nocall/20714.wav.npy,441000,44100,10.0,0,0.72459143,0.27540863,0
3455,3455,60119,1,60119.wav,bird,../input/bird/60119.wav.npy,441000,44100,10.0,0,0.35308033,0.6469196,1
3456,3456,170000,0,170000.wav,nocall,../input/nocall/170000.wav.npy,441000,44100,10.0,0,0.7251894,0.27481055,0
3464,3464,109157,0,109157.wav,nocall,../input/nocall/109157.wav.npy,441000,44100,10.0,0,0.7250226,0.27497742,0
3468,3468,157678,1,157678.wav,bird,../input/bird/157678.wav.npy,441000,44100,10.0,0,0.31356668,0.6864333,1
3475,3475,186518,0,186518.wav,nocall,../input/nocall/186518.wav.npy,441000,44100,10.0,0,0.7219885,0.27801153,0
3478,3478,191295,0,191295.wav,nocall,../input/nocall/191295.wav.npy,441000,44100,10.0,0,0.71055436,0.28944567,0
3482,3482,81058,0,81058.wav,nocall,../input/nocall/81058.wav.npy,441000,44100,10.0,0,0.7086936,0.29130635,0
3488,3488,41302,0,41302.wav,nocall,../input/nocall/41302.wav.npy,441000,44100,10.0,0,0.62102777,0.3789723,0
3489,3489,166816,0,166816.wav,nocall,../input/nocall/166816.wav.npy,441000,44100,10.0,0,0.7051144,0.29488558,0
3504,3504,17054,0,17054.wav,nocall,../input/nocall/17054.wav.npy,441000,44100,10.0,0,0.7232394,0.27676055,0
3513,3513,150364,0,150364.wav,nocall,../input/nocall/150364.wav.npy,441000,44100,10.0,0,0.70837873,0.29162124,0
3516,3516,65995,0,65995.wav,nocall,../input/nocall/65995.wav.npy,441000,44100,10.0,0,0.7238265,0.27617347,0
3518,3518,55495,0,55495.wav,nocall,../input/nocall/55495.wav.npy,441000,44100,10.0,0,0.72534996,0.27465,0
3526,3526,186999,1,186999.wav,bird,../input/bird/186999.wav.npy,441000,44100,10.0,0,0.32290465,0.67709535,1
3529,3529,63926,0,63926.wav,nocall,../input/nocall/63926.wav.npy,441000,44100,10.0,0,0.7189945,0.28100547,0
3543,3543,108404,0,108404.wav,nocall,../input/nocall/108404.wav.npy,441000,44100,10.0,0,0.72393966,0.2760603,0
3545,3545,55515,0,55515.wav,nocall,../input/nocall/55515.wav.npy,441000,44100,10.0,0,0.65412575,0.34587428,0
3554,3554,111034,1,111034.wav,bird,../input/bird/111034.wav.npy,441000,44100,10.0,0,0.42085978,0.5791402,1
3555,3555,15290,0,15290.wav,nocall,../input/nocall/15290.wav.npy,441000,44100,10.0,0,0.72269136,0.27730864,0
3558,3558,101454,1,101454.wav,bird,../input/bird/101454.wav.npy,441000,44100,10.0,0,0.29968292,0.7003171,1
3564,3564,134988,0,134988.wav,nocall,../input/nocall/134988.wav.npy,441000,44100,10.0,0,0.7250626,0.27493742,0
3578,3578,28250,0,28250.wav,nocall,../input/nocall/28250.wav.npy,441000,44100,10.0,0,0.72485244,0.27514756,0
3580,3580,168051,0,168051.wav,nocall,../input/nocall/168051.wav.npy,441000,44100,10.0,0,0.71802014,0.28197983,0
3583,3583,93074,1,93074.wav,bird,../input/bird/93074.wav.npy,441000,44100,10.0,0,0.28611562,0.71388435,1
3589,3589,29522,0,29522.wav,nocall,../input/nocall/29522.wav.npy,441000,44100,10.0,0,0.7085906,0.29140937,0
3593,3593,1042,0,1042.wav,nocall,../input/nocall/1042.wav.npy,441000,44100,10.0,0,0.7091479,0.29085216,0
3601,3601,151383,0,151383.wav,nocall,../input/nocall/151383.wav.npy,441000,44100,10.0,0,0.70884573,0.29115424,0
3607,3607,34180,1,34180.wav,bird,../input/bird/34180.wav.npy,441000,44100,10.0,0,0.32800424,0.67199576,1
3615,3615,168050,0,168050.wav,nocall,../input/nocall/168050.wav.npy,441000,44100,10.0,0,0.685507,0.314493,0
3616,3616,120482,0,120482.wav,nocall,../input/nocall/120482.wav.npy,441000,44100,10.0,0,0.7163627,0.28363732,0
3619,3619,23294,0,23294.wav,nocall,../input/nocall/23294.wav.npy,441000,44100,10.0,0,0.724763,0.27523702,0
3625,3625,65888,1,65888.wav,bird,../input/bird/65888.wav.npy,441000,44100,10.0,0,0.5259008,0.47409916,0
3631,3631,39974,0,39974.wav,nocall,../input/nocall/39974.wav.npy,441000,44100,10.0,0,0.63014066,0.3698593,0
3640,3640,66472,0,66472.wav,nocall,../input/nocall/66472.wav.npy,441000,44100,10.0,0,0.710422,0.28957805,0
3645,3645,164694,0,164694.wav,nocall,../input/nocall/164694.wav.npy,441000,44100,10.0,0,0.72347856,0.27652147,0
3648,3648,127363,0,127363.wav,nocall,../input/nocall/127363.wav.npy,441000,44100,10.0,0,0.7187258,0.28127423,0
3660,3660,158602,0,158602.wav,nocall,../input/nocall/158602.wav.npy,441000,44100,10.0,0,0.72513324,0.2748668,0
3662,3662,73101,0,73101.wav,nocall,../input/nocall/73101.wav.npy,441000,44100,10.0,0,0.72094893,0.27905107,0
3664,3664,138040,1,138040.wav,bird,../input/bird/138040.wav.npy,441000,44100,10.0,0,0.70284724,0.29715276,0
3673,3673,102088,1,102088.wav,bird,../input/bird/102088.wav.npy,441000,44100,10.0,0,0.3539171,0.6460829,1
3674,3674,69093,0,69093.wav,nocall,../input/nocall/69093.wav.npy,441000,44100,10.0,0,0.44980037,0.5501996,1
3680,3680,44052,0,44052.wav,nocall,../input/nocall/44052.wav.npy,441000,44100,10.0,0,0.71776164,0.28223836,0
3686,3686,36602,0,36602.wav,nocall,../input/nocall/36602.wav.npy,441000,44100,10.0,0,0.6658513,0.3341487,0
3687,3687,98738,0,98738.wav,nocall,../input/nocall/98738.wav.npy,441000,44100,10.0,0,0.69206095,0.307939,0
3688,3688,69529,1,69529.wav,bird,../input/bird/69529.wav.npy,441000,44100,10.0,0,0.33343992,0.6665601,1
3695,3695,176281,1,176281.wav,bird,../input/bird/176281.wav.npy,441000,44100,10.0,0,0.7225708,0.27742925,0
3698,3698,53797,0,53797.wav,nocall,../input/nocall/53797.wav.npy,441000,44100,10.0,0,0.71002483,0.28997523,0
3712,3712,38892,0,38892.wav,nocall,../input/nocall/38892.wav.npy,441000,44100,10.0,0,0.7226386,0.27736136,0
3720,3720,56508,0,56508.wav,nocall,../input/nocall/56508.wav.npy,441000,44100,10.0,0,0.713224,0.28677604,0
3726,3726,33722,1,33722.wav,bird,../input/bird/33722.wav.npy,441000,44100,10.0,0,0.7240697,0.27593035,0
3737,3737,193885,0,193885.wav,nocall,../input/nocall/193885.wav.npy,441000,44100,10.0,0,0.70738465,0.29261535,0
3742,3742,44535,0,44535.wav,nocall,../input/nocall/44535.wav.npy,441000,44100,10.0,0,0.7173005,0.2826995,0
3749,3749,187133,0,187133.wav,nocall,../input/nocall/187133.wav.npy,441000,44100,10.0,0,0.7203058,0.27969417,0
3755,3755,104655,0,104655.wav,nocall,../input/nocall/104655.wav.npy,441000,44100,10.0,0,0.7210097,0.2789903,0
3759,3759,65250,1,65250.wav,bird,../input/bird/65250.wav.npy,441000,44100,10.0,0,0.6328352,0.3671648,0
3760,3760,60974,0,60974.wav,nocall,../input/nocall/60974.wav.npy,441000,44100,10.0,0,0.66964865,0.33035135,0
3761,3761,128702,0,128702.wav,nocall,../input/nocall/128702.wav.npy,441000,44100,10.0,0,0.72530586,0.27469414,0
3777,3777,60586,1,60586.wav,bird,../input/bird/60586.wav.npy,441000,44100,10.0,0,0.33299762,0.66700244,1
3782,3782,50378,1,50378.wav,bird,../input/bird/50378.wav.npy,441000,44100,10.0,0,0.6571976,0.34280246,0
3784,3784,15653,0,15653.wav,nocall,../input/nocall/15653.wav.npy,441000,44100,10.0,0,0.7197519,0.28024817,0
3786,3786,72512,1,72512.wav,bird,../input/bird/72512.wav.npy,441000,44100,10.0,0,0.27684218,0.7231579,1
3787,3787,102076,1,102076.wav,bird,../input/bird/102076.wav.npy,441000,44100,10.0,0,0.6985843,0.3014157,0
3791,3791,104633,0,104633.wav,nocall,../input/nocall/104633.wav.npy,441000,44100,10.0,0,0.72534263,0.27465734,0
3797,3797,37739,1,37739.wav,bird,../input/bird/37739.wav.npy,441000,44100,10.0,0,0.29867983,0.7013201,1
3800,3800,187934,0,187934.wav,nocall,../input/nocall/187934.wav.npy,441000,44100,10.0,0,0.71596014,0.28403983,0
3802,3802,58500,0,58500.wav,nocall,../input/nocall/58500.wav.npy,441000,44100,10.0,0,0.7253277,0.27467236,0
3809,3809,18229,0,18229.wav,nocall,../input/nocall/18229.wav.npy,441000,44100,10.0,0,0.30306038,0.69693965,1
3814,3814,23574,0,23574.wav,nocall,../input/nocall/23574.wav.npy,441000,44100,10.0,0,0.7136388,0.28636116,0
3816,3816,72839,0,72839.wav,nocall,../input/nocall/72839.wav.npy,441000,44100,10.0,0,0.72529215,0.27470785,0
3818,3818,15473,0,15473.wav,nocall,../input/nocall/15473.wav.npy,441000,44100,10.0,0,0.7236702,0.27632982,0
3825,3825,118738,0,118738.wav,nocall,../input/nocall/118738.wav.npy,441000,44100,10.0,0,0.7171742,0.28282583,0
3839,3839,56166,0,56166.wav,nocall,../input/nocall/56166.wav.npy,441000,44100,10.0,0,0.7242028,0.27579722,0
3841,3841,189845,0,189845.wav,nocall,../input/nocall/189845.wav.npy,441000,44100,10.0,0,0.37549415,0.6245058,1
3848,3848,97659,1,97659.wav,bird,../input/bird/97659.wav.npy,441000,44100,10.0,0,0.29417533,0.7058246,1
3850,3850,58555,0,58555.wav,nocall,../input/nocall/58555.wav.npy,441000,44100,10.0,0,0.70416653,0.29583344,0
3851,3851,126866,0,126866.wav,nocall,../input/nocall/126866.wav.npy,441000,44100,10.0,0,0.5303018,0.4696982,0
3855,3855,150193,0,150193.wav,nocall,../input/nocall/150193.wav.npy,441000,44100,10.0,0,0.72040504,0.27959496,0
3868,3868,118330,0,118330.wav,nocall,../input/nocall/118330.wav.npy,441000,44100,10.0,0,0.703871,0.29612902,0
3870,3870,9236,0,9236.wav,nocall,../input/nocall/9236.wav.npy,441000,44100,10.0,0,0.7102017,0.28979832,0
3871,3871,184208,1,184208.wav,bird,../input/bird/184208.wav.npy,441000,44100,10.0,0,0.514348,0.485652,0
3872,3872,111021,1,111021.wav,bird,../input/bird/111021.wav.npy,441000,44100,10.0,0,0.32549948,0.6745005,1
3875,3875,127250,0,127250.wav,nocall,../input/nocall/127250.wav.npy,441000,44100,10.0,0,0.7174457,0.28255436,0
3882,3882,99002,1,99002.wav,bird,../input/bird/99002.wav.npy,441000,44100,10.0,0,0.43678978,0.56321025,1
3885,3885,167896,0,167896.wav,nocall,../input/nocall/167896.wav.npy,441000,44100,10.0,0,0.70494413,0.29505587,0
3886,3886,172521,0,172521.wav,nocall,../input/nocall/172521.wav.npy,441000,44100,10.0,0,0.72428864,0.27571133,0
3889,3889,111002,0,111002.wav,nocall,../input/nocall/111002.wav.npy,441000,44100,10.0,0,0.72530395,0.27469602,0
3891,3891,140826,0,140826.wav,nocall,../input/nocall/140826.wav.npy,441000,44100,10.0,0,0.72523403,0.27476594,0
3892,3892,178652,0,178652.wav,nocall,../input/nocall/178652.wav.npy,441000,44100,10.0,0,0.7250528,0.27494723,0
3894,3894,168772,0,168772.wav,nocall,../input/nocall/168772.wav.npy,441000,44100,10.0,0,0.7222253,0.27777472,0
3896,3896,172780,1,172780.wav,bird,../input/bird/172780.wav.npy,441000,44100,10.0,0,0.7136027,0.28639728,0
3907,3907,145526,0,145526.wav,nocall,../input/nocall/145526.wav.npy,441000,44100,10.0,0,0.71497947,0.28502053,0
3909,3909,78664,0,78664.wav,nocall,../input/nocall/78664.wav.npy,441000,44100,10.0,0,0.7043743,0.29562563,0
3910,3910,17055,0,17055.wav,nocall,../input/nocall/17055.wav.npy,441000,44100,10.0,0,0.69422895,0.30577105,0
3915,3915,65353,0,65353.wav,nocall,../input/nocall/65353.wav.npy,441000,44100,10.0,0,0.7221534,0.27784654,0
3917,3917,66631,0,66631.wav,nocall,../input/nocall/66631.wav.npy,441000,44100,10.0,0,0.72485554,0.27514452,0
3931,3931,166481,0,166481.wav,nocall,../input/nocall/166481.wav.npy,441000,44100,10.0,0,0.71966326,0.2803367,0
3933,3933,9221,0,9221.wav,nocall,../input/nocall/9221.wav.npy,441000,44100,10.0,0,0.7230642,0.27693585,0
3936,3936,31973,0,31973.wav,nocall,../input/nocall/31973.wav.npy,441000,44100,10.0,0,0.72389764,0.27610242,0
3941,3941,68379,0,68379.wav,nocall,../input/nocall/68379.wav.npy,441000,44100,10.0,0,0.7243095,0.27569044,0
3960,3960,54545,1,54545.wav,bird,../input/bird/54545.wav.npy,441000,44100,10.0,0,0.39387614,0.60612386,1
3971,3971,34329,0,34329.wav,nocall,../input/nocall/34329.wav.npy,441000,44100,10.0,0,0.70124054,0.29875946,0
3981,3981,157579,0,157579.wav,nocall,../input/nocall/157579.wav.npy,441000,44100,10.0,0,0.71289283,0.28710714,0
3982,3982,71048,1,71048.wav,bird,../input/bird/71048.wav.npy,441000,44100,10.0,0,0.68072397,0.319276,0
3984,3984,147013,0,147013.wav,nocall,../input/nocall/147013.wav.npy,441000,44100,10.0,0,0.7253064,0.27469364,0
3985,3985,184277,0,184277.wav,nocall,../input/nocall/184277.wav.npy,441000,44100,10.0,0,0.7005389,0.29946116,0
3992,3992,38589,0,38589.wav,nocall,../input/nocall/38589.wav.npy,441000,44100,10.0,0,0.72443867,0.27556133,0
3994,3994,148813,0,148813.wav,nocall,../input/nocall/148813.wav.npy,441000,44100,10.0,0,0.707675,0.29232502,0
3997,3997,42191,0,42191.wav,nocall,../input/nocall/42191.wav.npy,441000,44100,10.0,0,0.7224602,0.27753985,0
4004,4004,132905,0,132905.wav,nocall,../input/nocall/132905.wav.npy,441000,44100,10.0,0,0.7133987,0.28660128,0
4005,4005,14523,0,14523.wav,nocall,../input/nocall/14523.wav.npy,441000,44100,10.0,0,0.7164274,0.28357264,0
4010,4010,157909,0,157909.wav,nocall,../input/nocall/157909.wav.npy,441000,44100,10.0,0,0.36538494,0.634615,1
4023,4023,131254,0,131254.wav,nocall,../input/nocall/131254.wav.npy,441000,44100,10.0,0,0.7176082,0.28239182,0
4027,4027,129775,1,129775.wav,bird,../input/bird/129775.wav.npy,441000,44100,10.0,0,0.7253341,0.27466592,0
4029,4029,191296,0,191296.wav,nocall,../input/nocall/191296.wav.npy,441000,44100,10.0,0,0.7189897,0.2810103,0
4042,4042,90407,0,90407.wav,nocall,../input/nocall/90407.wav.npy,441000,44100,10.0,0,0.7113275,0.2886725,0
4043,4043,151382,0,151382.wav,nocall,../input/nocall/151382.wav.npy,441000,44100,10.0,0,0.7248258,0.27517423,0
4056,4056,42099,0,42099.wav,nocall,../input/nocall/42099.wav.npy,441000,44100,10.0,0,0.71511996,0.28488004,0
4065,4065,194848,0,194848.wav,nocall,../input/nocall/194848.wav.npy,441000,44100,10.0,0,0.5706021,0.42939785,0
4066,4066,88574,0,88574.wav,nocall,../input/nocall/88574.wav.npy,441000,44100,10.0,0,0.33434233,0.6656577,1
4075,4075,61182,0,61182.wav,nocall,../input/nocall/61182.wav.npy,441000,44100,10.0,0,0.71399415,0.28600585,0
4078,4078,31581,1,31581.wav,bird,../input/bird/31581.wav.npy,441000,44100,10.0,0,0.5315154,0.46848455,0
4085,4085,33390,0,33390.wav,nocall,../input/nocall/33390.wav.npy,441000,44100,10.0,0,0.7228974,0.27710256,0
4086,4086,1045,0,1045.wav,nocall,../input/nocall/1045.wav.npy,441000,44100,10.0,0,0.7097294,0.29027066,0
4092,4092,107607,0,107607.wav,nocall,../input/nocall/107607.wav.npy,441000,44100,10.0,0,0.7237459,0.27625412,0
4103,4103,53786,0,53786.wav,nocall,../input/nocall/53786.wav.npy,441000,44100,10.0,0,0.49398383,0.50601614,1
4107,4107,137115,0,137115.wav,nocall,../input/nocall/137115.wav.npy,441000,44100,10.0,0,0.7251771,0.27482286,0
4112,4112,146914,0,146914.wav,nocall,../input/nocall/146914.wav.npy,441000,44100,10.0,0,0.716244,0.283756,0
4118,4118,172630,0,172630.wav,nocall,../input/nocall/172630.wav.npy,441000,44100,10.0,0,0.72531015,0.27468982,0
4123,4123,118582,0,118582.wav,nocall,../input/nocall/118582.wav.npy,441000,44100,10.0,0,0.72533363,0.27466643,0
4124,4124,63706,0,63706.wav,nocall,../input/nocall/63706.wav.npy,441000,44100,10.0,0,0.6985337,0.30146632,0
4125,4125,55442,0,55442.wav,nocall,../input/nocall/55442.wav.npy,441000,44100,10.0,0,0.72466445,0.27533555,0
4130,4130,164191,1,164191.wav,bird,../input/bird/164191.wav.npy,441000,44100,10.0,0,0.6742709,0.3257291,0
4132,4132,195409,0,195409.wav,nocall,../input/nocall/195409.wav.npy,441000,44100,10.0,0,0.71806425,0.28193578,0
4141,4141,14385,0,14385.wav,nocall,../input/nocall/14385.wav.npy,441000,44100,10.0,0,0.72518635,0.2748137,0
4150,4150,72269,0,72269.wav,nocall,../input/nocall/72269.wav.npy,441000,44100,10.0,0,0.71385086,0.28614914,0
4152,4152,86733,0,86733.wav,nocall,../input/nocall/86733.wav.npy,441000,44100,10.0,0,0.72390133,0.27609867,0
4153,4153,159987,0,159987.wav,nocall,../input/nocall/159987.wav.npy,441000,44100,10.0,0,0.7231372,0.27686277,0
4165,4165,135834,1,135834.wav,bird,../input/bird/135834.wav.npy,441000,44100,10.0,0,0.28859535,0.7114047,1
4166,4166,155200,0,155200.wav,nocall,../input/nocall/155200.wav.npy,441000,44100,10.0,0,0.7092037,0.29079622,0
4167,4167,155241,0,155241.wav,nocall,../input/nocall/155241.wav.npy,441000,44100,10.0,0,0.721982,0.27801797,0
4177,4177,127838,0,127838.wav,nocall,../input/nocall/127838.wav.npy,441000,44100,10.0,0,0.6049095,0.39509055,0
4178,4178,45993,0,45993.wav,nocall,../input/nocall/45993.wav.npy,441000,44100,10.0,0,0.72532064,0.27467933,0
4187,4187,42217,0,42217.wav,nocall,../input/nocall/42217.wav.npy,441000,44100,10.0,0,0.72371036,0.27628967,0
4192,4192,132984,0,132984.wav,nocall,../input/nocall/132984.wav.npy,441000,44100,10.0,0,0.72011226,0.27988777,0
4201,4201,157642,0,157642.wav,nocall,../input/nocall/157642.wav.npy,441000,44100,10.0,0,0.72516733,0.27483267,0
4205,4205,48418,1,48418.wav,bird,../input/bird/48418.wav.npy,441000,44100,10.0,0,0.56991714,0.43008283,0
4219,4219,155279,0,155279.wav,nocall,../input/nocall/155279.wav.npy,441000,44100,10.0,0,0.7161127,0.2838874,0
4222,4222,190526,1,190526.wav,bird,../input/bird/190526.wav.npy,441000,44100,10.0,0,0.72534347,0.27465653,0
4228,4228,32310,0,32310.wav,nocall,../input/nocall/32310.wav.npy,441000,44100,10.0,0,0.725037,0.27496302,0
4236,4236,52189,0,52189.wav,nocall,../input/nocall/52189.wav.npy,441000,44100,10.0,0,0.70133936,0.29866064,0
4238,4238,177957,0,177957.wav,nocall,../input/nocall/177957.wav.npy,441000,44100,10.0,0,0.7203472,0.2796528,0
4242,4242,42216,0,42216.wav,nocall,../input/nocall/42216.wav.npy,441000,44100,10.0,0,0.68465734,0.3153427,0
4244,4244,75855,0,75855.wav,nocall,../input/nocall/75855.wav.npy,441000,44100,10.0,0,0.71623677,0.2837633,0
4253,4253,184749,1,184749.wav,bird,../input/bird/184749.wav.npy,441000,44100,10.0,0,0.60654676,0.39345327,0
4260,4260,150948,0,150948.wav,nocall,../input/nocall/150948.wav.npy,441000,44100,10.0,0,0.7204647,0.27953532,0
4261,4261,158607,0,158607.wav,nocall,../input/nocall/158607.wav.npy,441000,44100,10.0,0,0.5669377,0.43306237,0
4262,4262,42802,0,42802.wav,nocall,../input/nocall/42802.wav.npy,441000,44100,10.0,0,0.7246527,0.27534732,0
4265,4265,21321,0,21321.wav,nocall,../input/nocall/21321.wav.npy,441000,44100,10.0,0,0.72005063,0.27994937,0
4268,4268,47886,0,47886.wav,nocall,../input/nocall/47886.wav.npy,441000,44100,10.0,0,0.7241827,0.2758173,0
4269,4269,194674,0,194674.wav,nocall,../input/nocall/194674.wav.npy,441000,44100,10.0,0,0.7102204,0.28977963,0
4278,4278,92902,1,92902.wav,bird,../input/bird/92902.wav.npy,441000,44100,10.0,0,0.28302187,0.7169782,1
4281,4281,113358,0,113358.wav,nocall,../input/nocall/113358.wav.npy,441000,44100,10.0,0,0.70845914,0.29154083,0
4283,4283,121360,0,121360.wav,nocall,../input/nocall/121360.wav.npy,441000,44100,10.0,0,0.7246229,0.27537706,0
4288,4288,176181,0,176181.wav,nocall,../input/nocall/176181.wav.npy,441000,44100,10.0,0,0.72526675,0.27473322,0
4300,4300,161686,0,161686.wav,nocall,../input/nocall/161686.wav.npy,441000,44100,10.0,0,0.71320313,0.2867969,0
4313,4313,167863,0,167863.wav,nocall,../input/nocall/167863.wav.npy,441000,44100,10.0,0,0.6327961,0.3672039,0
4325,4325,86739,0,86739.wav,nocall,../input/nocall/86739.wav.npy,441000,44100,10.0,0,0.72523314,0.27476686,0
4331,4331,107518,0,107518.wav,nocall,../input/nocall/107518.wav.npy,441000,44100,10.0,0,0.7184042,0.28159586,0
4332,4332,89067,0,89067.wav,nocall,../input/nocall/89067.wav.npy,441000,44100,10.0,0,0.7112564,0.28874362,0
4333,4333,39925,0,39925.wav,nocall,../input/nocall/39925.wav.npy,441000,44100,10.0,0,0.7163122,0.28368774,0
4343,4343,171477,0,171477.wav,nocall,../input/nocall/171477.wav.npy,441000,44100,10.0,0,0.7242411,0.2757589,0
4349,4349,81462,0,81462.wav,nocall,../input/nocall/81462.wav.npy,441000,44100,10.0,0,0.7130089,0.28699106,0
4353,4353,175141,0,175141.wav,nocall,../input/nocall/175141.wav.npy,441000,44100,10.0,0,0.72293156,0.2770684,0
4356,4356,155292,1,155292.wav,bird,../input/bird/155292.wav.npy,441000,44100,10.0,0,0.52807814,0.4719219,0
4359,4359,162731,0,162731.wav,nocall,../input/nocall/162731.wav.npy,441000,44100,10.0,0,0.71874416,0.28125584,0
4360,4360,22862,0,22862.wav,nocall,../input/nocall/22862.wav.npy,441000,44100,10.0,0,0.72528595,0.27471408,0
